word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
cheese,spearman,-0.6032823540764046,3.2695183293412506e-21,-1.0,0.0,0.6032823540764047,3.269518329341156e-21,0.8497218763816051,-4.374654799193646,0.18170883116027964,0.07418802012306124,189346.2787841402,262.6211094705879,-0.04113924329423118,10.597278993406478,207.11446210283637,14.714083405103118,-0.6576041410734462,0.01359408988406457
cookie,spearman,-0.6032823540764046,3.2695183293412506e-21,-1.0,0.0,0.6032823540764047,3.269518329341156e-21,0.79945118044486,-4.896691340123902,0.28204440848780266,0.16163322881614572,190703.511258066,262.442744560482,-0.041877408356648965,12.017306852343433,272.8301150154701,18.239423769125654,-0.5285049087996083,0.01591269170884354
duck,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.5080114419526721,-6.350695005765106,0.37678975735820286,0.4003305630004955,898.2687653605769,1.2001099713542436,-5.484481899203345,12.176341210482995,248.04716609033738,14.763648218515101,-0.6572658739195611,0.015235380269298897
ear,spearman,-0.9999831244357222,0.0,-1.0,0.0,0.9999831244357221,0.0,1.1835769376791188,-3.932215678889726,0.05688802944052594,-0.23520013667945927,147872.15625514562,36.339685891993355,-0.295859941731062,9.621482892316239,197.6876100806796,20.77003696919799,-0.4662054759932567,0.01333813903818784
hat,spearman,-0.9999996249905545,0.0,-1.0,0.0,0.9999996249905546,0.0,0.8679251371682314,-4.726498906729963,0.17460328104974854,0.0333595443532318,88090.93491563729,33.589921687419476,-0.3111898162877468,12.10181420219297,220.569029783835,11.090322193171835,-0.8842848105796371,0.014898617998526832
hello,spearman,0.17234120963168803,0.014675759295957184,-1.0,0.0,-0.17234120963168803,0.014675759295957184,263.1907796381032,-1.7748230699658096,-3.4188125874098025,-262.24682225522776,746.7053428884597,-4044.384211049756,-0.0011712314130452592,-725.1365818346084,0.021823902950919908,12.749637287768543,0.20971309894153733,0.019452173605251165
hot,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.6672681243836923,-4.717378358138265,0.3023050626487764,0.23882176344174086,943.4014821574575,5571.6159851477,-0.0009097203224975159,9.00896805401728,332.4882604375137,20.83449371018488,-0.48490275003847305,0.014321772676615935
juice,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.665323458259919,-5.549744272432595,0.3119681449260003,0.23434858354994534,1456.2702666893476,5922.569640288589,-0.0008538728447568468,7.372207677300918,254.5786837605659,19.248023555675733,-0.5097158915476899,0.01250389503689325
kitty,spearman,-0.12216944435630522,0.0848218691267033,-1.0,0.0,0.12216944435630522,0.0848218691267033,0.4461896092555776,-7.140387962704278,0.4712060834704178,0.3947576479426605,2675.1852146699025,10118.570777303927,-0.0005067410678486073,17.044007951877767,429.6087432342696,18.60499843011879,-0.5412105997262178,0.014226680962720019
milk,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,1.481081532170712,-2.952607127437726,-0.08102634366445617,-0.4926926843275783,52496.70152503327,25.784902172038205,-0.38733766930665753,9.914328418902507,385.95125042149925,15.973839734885438,-0.637152549043284,0.01403061431368563
please,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,1.1334844360388145,-4.023402314681549,0.14443838455945862,-0.14772710001672207,4.326526599603329,32.59888723434944,0.02762822119232096,11.616555818821492,967.9601722711787,16.4982484307146,-0.6194030485598742,0.017805093060262716
truck,spearman,-0.9579625213466378,2.5129187229327057e-109,-1.0,0.0,0.957962521346638,2.5129187229320633e-109,0.7667663441576847,-5.405689238846162,0.31274998790763275,0.15663765498332416,240654.3262423761,63.42091900115253,-0.1747858815816338,9.77835988618544,239.88258945788832,14.467265250287602,-0.6786248203487334,0.013438524094814469
up,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.6372646828611708,-4.392508337572338,0.3605305733251663,0.23278663961095075,2278.0143057345635,6434.484384930969,-0.0008047634187539207,3.8561464043071974,463.1121456903517,19.318701717843542,-0.5219285120174609,0.015391399380132842
